PROVINCIAS,MES,CERO,B,C,ECO,Sin_distintivo,Se_desconoce,ANNO,VEHICULO,MES_ANNO
Palmas (Las),10,33,19,2683,157,13,77,2019,Turismo,10/2019
Palmas (Las),11,31,18,2548,149,12,73,2019,Turismo,11/2019
Palmas (Las),12,33,19,2683,157,13,77,2019,Turismo,12/2019
Pontevedra,1,6,67,769,38,27,8,2019,Turismo,1/2019
Pontevedra,2,6,70,803,40,29,8,2019,Turismo,2/2019
Pontevedra,3,7,86,980,48,35,10,2019,Turismo,3/2019
Pontevedra,4,7,84,959,47,34,10,2019,Turismo,4/2019
Pontevedra,5,8,90,1024,50,37,11,2019,Turismo,5/2019
Pontevedra,6,8,91,1043,51,37,11,2019,Turismo,6/2019
Pontevedra,7,7,85,976,48,35,10,2019,Turismo,7/2019
Pontevedra,8,5,56,641,32,23,7,2019,Turismo,8/2019
Pontevedra,9,5,61,697,34,25,7,2019,Turismo,9/2019
Pontevedra,10,6,72,823,41,29,9,2019,Turismo,10/2019
Pontevedra,11,6,68,781,39,28,8,2019,Turismo,11/2019
Pontevedra,12,6,72,823,41,29,9,2019,Turismo,12/2019
Salamanca,1,2,13,435,177,4,7,2019,Turismo,1/2019
Salamanca,2,2,13,455,185,4,7,2019,Turismo,2/2019
Salamanca,3,3,16,555,226,5,9,2019,Turismo,3/2019
Salamanca,4,3,16,543,221,5,8,2019,Turismo,4/2019
Salamanca,5,3,17,580,236,5,9,2019,Turismo,5/2019
Salamanca,6,3,17,590,240,5,9,2019,Turismo,6/2019
Salamanca,7,3,16,552,225,5,9,2019,Turismo,7/2019
Salamanca,8,2,11,363,148,3,6,2019,Turismo,8/2019
Salamanca,9,2,11,394,161,4,6,2019,Turismo,9/2019
Salamanca,10,2,14,466,190,4,7,2019,Turismo,10/2019
Salamanca,11,2,13,442,180,4,7,2019,Turismo,11/2019
Salamanca,12,2,14,466,190,4,7,2019,Turismo,12/2019
Santa Cruz de Tenerife,1,15,34,1626,67,25,3,2019,Turismo,1/2019
Santa Cruz de Tenerife,2,15,35,1698,70,26,4,2019,Turismo,2/2019
Santa Cruz de Tenerife,3,19,43,2071,86,32,4,2019,Turismo,3/2019
Santa Cruz de Tenerife,4,18,42,2027,84,31,4,2019,Turismo,4/2019
Santa Cruz de Tenerife,5,20,45,2165,90,33,4,2019,Turismo,5/2019
Santa Cruz de Tenerife,6,20,46,2204,91,34,5,2019,Turismo,6/2019
Santa Cruz de Tenerife,7,19,43,2062,85,32,4,2019,Turismo,7/2019
Santa Cruz de Tenerife,8,12,28,1355,56,21,3,2019,Turismo,8/2019
Santa Cruz de Tenerife,9,13,31,1473,61,23,3,2019,Turismo,9/2019
Santa Cruz de Tenerife,10,16,36,1739,72,27,4,2019,Turismo,10/2019
Santa Cruz de Tenerife,11,15,34,1652,68,25,3,2019,Turismo,11/2019
Santa Cruz de Tenerife,12,16,36,1739,72,27,4,2019,Turismo,12/2019
Cantabria,1,6,34,880,94,6,6,2019,Turismo,1/2019
Cantabria,2,6,35,919,98,7,7,2019,Turismo,2/2019
Cantabria,3,7,43,1121,119,8,8,2019,Turismo,3/2019
Cantabria,4,7,42,1097,117,8,8,2019,Turismo,4/2019
Cantabria,5,7,45,1171,125,9,8,2019,Turismo,5/2019
Cantabria,6,8,46,1193,127,9,8,2019,Turismo,6/2019
Cantabria,7,7,43,1116,119,8,8,2019,Turismo,7/2019
Cantabria,8,5,28,733,78,5,5,2019,Turismo,8/2019
Cantabria,9,5,31,797,85,6,6,2019,Turismo,9/2019
Cantabria,10,6,36,941,100,7,7,2019,Turismo,10/2019
Cantabria,11,6,34,894,95,7,6,2019,Turismo,11/2019
Cantabria,12,6,36,941,100,7,7,2019,Turismo,12/2019
Segovia,1,1,4,114,22,1,3,2019,Turismo,1/2019
Segovia,2,1,4,119,23,1,3,2019,Turismo,2/2019
Segovia,3,2,4,145,28,2,3,2019,Turismo,3/2019
Segovia,4,1,4,142,27,2,3,2019,Turismo,4/2019
Segovia,5,2,5,152,29,2,4,2019,Turismo,5/2019
Segovia,6,2,5,155,30,2,4,2019,Turismo,6/2019
Segovia,7,2,4,145,28,2,3,2019,Turismo,7/2019
Segovia,8,1,3,95,18,1,2,2019,Turismo,8/2019
Segovia,9,1,3,103,20,1,2,2019,Turismo,9/2019
Segovia,10,1,4,122,23,1,3,2019,Turismo,10/2019
Segovia,11,1,4,116,22,1,3,2019,Turismo,11/2019
Segovia,12,1,4,122,23,1,3,2019,Turismo,12/2019
Sevilla,1,9,43,2397,248,13,8,2019,Turismo,1/2019
Sevilla,2,9,45,2504,259,14,8,2019,Turismo,2/2019
Sevilla,3,12,54,3054,316,17,10,2019,Turismo,3/2019
Sevilla,4,11,53,2990,309,17,10,2019,Turismo,4/2019
Sevilla,5,12,57,3192,330,18,11,2019,Turismo,5/2019
Sevilla,6,12,58,3250,336,18,11,2019,Turismo,6/2019
Sevilla,7,12,54,3041,315,17,10,2019,Turismo,7/2019
Sevilla,8,8,36,1998,207,11,7,2019,Turismo,8/2019
Sevilla,9,8,39,2172,225,12,7,2019,Turismo,9/2019
Sevilla,10,10,46,2565,265,14,8,2019,Turismo,10/2019
Sevilla,11,9,43,2436,252,14,8,2019,Turismo,11/2019
Sevilla,12,10,46,2565,265,14,8,2019,Turismo,12/2019
Soria,1,1,2,88,8,1,1,2019,Turismo,1/2019
Soria,2,1,2,92,8,1,1,2019,Turismo,2/2019
Soria,3,1,2,112,10,1,1,2019,Turismo,3/2019
Soria,4,1,2,110,10,1,1,2019,Turismo,4/2019
Soria,5,1,3,117,11,1,1,2019,Turismo,5/2019
Soria,6,1,3,120,11,1,1,2019,Turismo,6/2019
Soria,7,1,2,112,10,1,1,2019,Turismo,7/2019
Soria,8,1,2,74,7,1,0,2019,Turismo,8/2019
Soria,9,1,2,80,7,1,0,2019,Turismo,9/2019
Soria,10,1,2,94,9,1,1,2019,Turismo,10/2019
Soria,11,1,2,90,8,1,1,2019,Turismo,11/2019
Soria,12,1,2,94,9,1,1,2019,Turismo,12/2019
Tarragona,1,12,74,1060,105,27,41,2019,Turismo,1/2019
Tarragona,2,12,78,1107,109,29,42,2019,Turismo,2/2019
Tarragona,3,15,95,1350,133,35,52,2019,Turismo,3/2019
Tarragona,4,15,93,1322,130,34,51,2019,Turismo,4/2019
Tarragona,5,16,99,1411,139,37,54,2019,Turismo,5/2019
Tarragona,6,16,101,1437,142,37,55,2019,Turismo,6/2019
Tarragona,7,15,94,1344,133,35,51,2019,Turismo,7/2019
Tarragona,8,10,62,883,87,23,34,2019,Turismo,8/2019
Tarragona,9,11,67,960,95,25,37,2019,Turismo,9/2019
Tarragona,10,13,80,1134,112,29,43,2019,Turismo,10/2019
Tarragona,11,12,76,1077,106,28,41,2019,Turismo,11/2019
Tarragona,12,13,80,1134,112,29,43,2019,Turismo,12/2019
Teruel,1,0,2,139,12,1,0,2019,Turismo,1/2019
Teruel,2,0,2,145,13,1,0,2019,Turismo,2/2019
Teruel,3,0,3,177,16,1,0,2019,Turismo,3/2019
Teruel,4,0,3,173,15,1,0,2019,Turismo,4/2019
Teruel,5,0,3,185,16,1,0,2019,Turismo,5/2019
Teruel,6,1,3,189,17,1,0,2019,Turismo,6/2019
Teruel,7,0,3,176,16,1,0,2019,Turismo,7/2019
Teruel,8,0,2,116,10,1,0,2019,Turismo,8/2019
Teruel,9,0,2,126,11,1,0,2019,Turismo,9/2019
Teruel,10,0,2,149,13,1,0,2019,Turismo,10/2019
Teruel,11,0,2,141,13,1,0,2019,Turismo,11/2019
Teruel,12,0,2,149,13,1,0,2019,Turismo,12/2019
Toledo,1,145,82,4816,232,10,105,2019,Turismo,1/2019
Toledo,2,152,86,5029,242,10,110,2019,Turismo,2/2019
Toledo,3,185,104,6134,295,12,134,2019,Turismo,3/2019
Toledo,4,181,102,6005,289,12,131,2019,Turismo,4/2019
Toledo,5,194,109,6412,308,13,140,2019,Turismo,5/2019
Toledo,6,197,111,6529,314,13,143,2019,Turismo,6/2019
Toledo,7,184,104,6109,294,12,134,2019,Turismo,7/2019
Toledo,8,121,68,4014,193,8,88,2019,Turismo,8/2019
Toledo,9,132,74,4363,210,9,96,2019,Turismo,9/2019
Toledo,10,156,88,5152,248,10,113,2019,Turismo,10/2019
Toledo,11,148,83,4893,235,10,107,2019,Turismo,11/2019
Toledo,12,156,88,5152,248,10,113,2019,Turismo,12/2019
Valencia/València,1,25,100,3566,217,25,228,2019,Turismo,1/2019
Valencia/València,2,26,105,3724,227,26,238,2019,Turismo,2/2019
Valencia/València,3,31,128,4542,276,32,291,2019,Turismo,3/2019
Valencia/València,4,31,125,4446,271,31,285,2019,Turismo,4/2019
Valencia/València,5,33,134,4748,289,33,304,2019,Turismo,5/2019
Valencia/València,6,33,136,4834,294,34,309,2019,Turismo,6/2019
Valencia/València,7,31,127,4523,275,32,289,2019,Turismo,7/2019
Valencia/València,8,20,84,2972,181,21,190,2019,Turismo,8/2019
Valencia/València,9,22,91,3231,197,23,207,2019,Turismo,9/2019
Valencia/València,10,26,107,3814,232,27,244,2019,Turismo,10/2019
Valencia/València,11,25,102,3623,221,25,232,2019,Turismo,11/2019
Valencia/València,12,26,107,3814,232,27,244,2019,Turismo,12/2019
Valladolid,1,5,29,518,71,4,8,2019,Turismo,1/2019
Valladolid,2,5,30,541,74,4,9,2019,Turismo,2/2019
Valladolid,3,6,37,659,91,5,10,2019,Turismo,3/2019
Valladolid,4,6,36,646,89,5,10,2019,Turismo,4/2019
Valladolid,5,7,38,689,95,5,11,2019,Turismo,5/2019
Valladolid,6,7,39,702,96,5,11,2019,Turismo,6/2019
Valladolid,7,6,37,657,90,5,10,2019,Turismo,7/2019
Valladolid,8,4,24,432,59,3,7,2019,Turismo,8/2019
Valladolid,9,5,26,469,64,4,7,2019,Turismo,9/2019
Valladolid,10,5,31,554,76,4,9,2019,Turismo,10/2019
Valladolid,11,5,29,526,72,4,8,2019,Turismo,11/2019
Valladolid,12,5,31,554,76,4,9,2019,Turismo,12/2019
Bizkaia,1,14,46,1378,162,9,123,2019,Turismo,1/2019
Bizkaia,2,14,48,1439,169,10,129,2019,Turismo,2/2019
Bizkaia,3,17,59,1756,207,12,157,2019,Turismo,3/2019
Bizkaia,4,17,58,1719,202,12,154,2019,Turismo,4/2019
Bizkaia,5,18,62,1835,216,12,164,2019,Turismo,5/2019
Bizkaia,6,18,63,1869,220,13,167,2019,Turismo,6/2019
Bizkaia,7,17,59,1748,206,12,156,2019,Turismo,7/2019
Bizkaia,8,11,39,1149,135,8,103,2019,Turismo,8/2019
Bizkaia,9,12,42,1249,147,8,112,2019,Turismo,9/2019
Bizkaia,10,15,49,1475,173,10,132,2019,Turismo,10/2019
Bizkaia,11,14,47,1401,165,9,125,2019,Turismo,11/2019
Bizkaia,12,15,49,1475,173,10,132,2019,Turismo,12/2019
Zamora,1,2,8,117,16,3,0,2019,Turismo,1/2019
Zamora,2,2,9,122,17,4,0,2019,Turismo,2/2019
Zamora,3,2,11,148,21,4,0,2019,Turismo,3/2019
Zamora,4,2,10,145,20,4,0,2019,Turismo,4/2019
Zamora,5,2,11,155,22,4,0,2019,Turismo,5/2019
Zamora,6,2,11,158,22,5,0,2019,Turismo,6/2019
Zamora,7,2,10,148,21,4,0,2019,Turismo,7/2019
Zamora,8,1,7,97,13,3,0,2019,Turismo,8/2019
Zamora,9,2,7,106,15,3,0,2019,Turismo,9/2019
Zamora,10,2,9,125,17,4,0,2019,Turismo,10/2019
Zamora,11,2,8,118,16,3,0,2019,Turismo,11/2019
Zamora,12,2,9,125,17,4,0,2019,Turismo,12/2019
Zaragoza,1,10,38,892,119,9,338,2019,Turismo,1/2019
Zaragoza,2,10,40,932,124,9,353,2019,Turismo,2/2019
Zaragoza,3,12,49,1137,151,12,430,2019,Turismo,3/2019
Zaragoza,4,12,48,1113,148,11,421,2019,Turismo,4/2019
Zaragoza,5,13,51,1188,158,12,449,2019,Turismo,5/2019
Zaragoza,6,13,52,1210,161,12,458,2019,Turismo,6/2019
Zaragoza,7,12,49,1132,151,12,428,2019,Turismo,7/2019
Zaragoza,8,8,32,744,99,8,281,2019,Turismo,8/2019
Zaragoza,9,9,35,809,108,8,306,2019,Turismo,9/2019
Zaragoza,10,10,41,955,127,10,361,2019,Turismo,10/2019
Zaragoza,11,10,39,907,121,9,343,2019,Turismo,11/2019
Zaragoza,12,10,41,955,127,10,361,2019,Turismo,12/2019
Ceuta,1,1,11,87,6,6,1,2019,Turismo,1/2019
Ceuta,2,1,11,91,6,7,1,2019,Turismo,2/2019
Ceuta,3,1,14,111,8,8,1,2019,Turismo,3/2019
Ceuta,4,1,14,108,8,8,1,2019,Turismo,4/2019
Ceuta,5,1,15,116,8,8,1,2019,Turismo,5/2019
Ceuta,6,1,15,118,8,9,1,2019,Turismo,6/2019
Ceuta,7,1,14,110,8,8,1,2019,Turismo,7/2019
Ceuta,8,0,9,72,5,5,0,2019,Turismo,8/2019
Ceuta,9,1,10,79,6,6,0,2019,Turismo,9/2019
Ceuta,10,1,12,93,7,7,1,2019,Turismo,10/2019
Ceuta,11,1,11,88,6,6,1,2019,Turismo,11/2019
Ceuta,12,1,12,93,7,7,1,2019,Turismo,12/2019
Melilla,1,1,22,89,9,24,0,2019,Turismo,1/2019
Melilla,2,1,23,93,9,26,0,2019,Turismo,2/2019
Melilla,3,1,28,114,11,31,0,2019,Turismo,3/2019
Melilla,4,1,28,112,11,30,0,2019,Turismo,4/2019
Melilla,5,1,30,119,12,33,0,2019,Turismo,5/2019
Melilla,6,1,30,121,12,33,1,2019,Turismo,6/2019
Melilla,7,1,28,113,11,31,0,2019,Turismo,7/2019
Melilla,8,1,19,75,7,20,0,2019,Turismo,8/2019
Melilla,9,1,20,81,8,22,0,2019,Turismo,9/2019
Melilla,10,1,24,96,9,26,0,2019,Turismo,10/2019
Melilla,11,1,23,91,9,25,0,2019,Turismo,11/2019
Melilla,12,1,24,96,9,26,0,2019,Turismo,12/2019
Total,nan,16716,35796,1103635,131916,10720,75905,2019,Turismo,nan/2019
Araba/Álava,1,4,15,510,38,5,52,2018,Turismo,1/2018
Araba/Álava,2,4,15,540,40,5,56,2018,Turismo,2/2018
Araba/Álava,3,4,18,621,46,6,64,2018,Turismo,3/2018
Araba/Álava,4,4,17,584,44,5,60,2018,Turismo,4/2018
Araba/Álava,5,5,19,675,50,6,69,2018,Turismo,5/2018
Araba/Álava,6,5,20,700,52,6,72,2018,Turismo,6/2018
Araba/Álava,7,5,19,654,49,6,67,2018,Turismo,7/2018
Araba/Álava,8,4,15,531,40,5,55,2018,Turismo,8/2018
Araba/Álava,9,3,11,393,29,4,40,2018,Turismo,9/2018
Araba/Álava,10,3,14,487,36,4,50,2018,Turismo,10/2018
Araba/Álava,11,3,14,477,36,4,49,2018,Turismo,11/2018
Araba/Álava,12,4,14,497,37,4,51,2018,Turismo,12/2018
Albacete,1,2,23,460,27,5,40,2018,Turismo,1/2018
Albacete,2,2,24,488,29,5,43,2018,Turismo,2/2018
Albacete,3,2,28,561,33,5,49,2018,Turismo,3/2018
Albacete,4,2,26,528,31,5,46,2018,Turismo,4/2018
Albacete,5,2,30,610,36,6,53,2018,Turismo,5/2018
Albacete,6,2,31,633,38,6,55,2018,Turismo,6/2018
Albacete,7,2,29,591,35,6,52,2018,Turismo,7/2018
Albacete,8,2,24,480,28,5,42,2018,Turismo,8/2018
Albacete,9,1,18,355,21,3,31,2018,Turismo,9/2018
Albacete,10,1,22,440,26,4,38,2018,Turismo,10/2018
Albacete,11,1,21,431,26,4,38,2018,Turismo,11/2018
Albacete,12,1,22,449,27,4,39,2018,Turismo,12/2018
Alicante/Alacant,1,13,279,5662,194,60,326,2018,Turismo,1/2018
Alicante/Alacant,2,14,296,6003,206,63,345,2018,Turismo,2/2018
Alicante/Alacant,3,16,340,6900,237,73,397,2018,Turismo,3/2018
Alicante/Alacant,4,15,320,6493,223,69,373,2018,Turismo,4/2018
Alicante/Alacant,5,17,369,7501,257,79,431,2018,Turismo,5/2018
Alicante/Alacant,6,18,383,7782,267,82,448,2018,Turismo,6/2018
Alicante/Alacant,7,17,358,7271,249,77,418,2018,Turismo,7/2018
Alicante/Alacant,8,14,290,5900,202,62,339,2018,Turismo,8/2018
Alicante/Alacant,9,10,215,4373,150,46,251,2018,Turismo,9/2018
Alicante/Alacant,10,13,266,5410,186,57,311,2018,Turismo,10/2018
Alicante/Alacant,11,12,261,5299,182,56,305,2018,Turismo,11/2018
Alicante/Alacant,12,13,272,5522,189,58,318,2018,Turismo,12/2018
Almería,1,2,83,762,48,21,2,2018,Turismo,1/2018
Almería,2,2,88,808,51,22,2,2018,Turismo,2/2018
Almería,3,3,101,929,58,26,2,2018,Turismo,3/2018
Almería,4,2,95,874,55,24,2,2018,Turismo,4/2018
Almería,5,3,110,1010,63,28,2,2018,Turismo,5/2018
Almería,6,3,114,1048,66,29,3,2018,Turismo,6/2018
Almería,7,3,106,979,61,27,2,2018,Turismo,7/2018
Almería,8,2,86,794,50,22,2,2018,Turismo,8/2018
Almería,9,2,64,589,37,16,1,2018,Turismo,9/2018
Almería,10,2,79,728,46,20,2,2018,Turismo,10/2018
Almería,11,2,78,713,45,20,2,2018,Turismo,11/2018
Almería,12,2,81,743,47,20,2,2018,Turismo,12/2018
Ávila,1,1,3,126,13,1,1,2018,Turismo,1/2018
Ávila,2,1,3,133,14,1,1,2018,Turismo,2/2018
Ávila,3,1,4,153,16,2,1,2018,Turismo,3/2018
Ávila,4,1,4,144,15,1,1,2018,Turismo,4/2018
Ávila,5,1,4,166,18,2,1,2018,Turismo,5/2018
Ávila,6,1,4,173,18,2,1,2018,Turismo,6/2018
Ávila,7,1,4,161,17,2,1,2018,Turismo,7/2018
Ávila,8,1,3,131,14,1,1,2018,Turismo,8/2018
Ávila,9,1,2,97,10,1,1,2018,Turismo,9/2018
Ávila,10,1,3,120,13,1,1,2018,Turismo,10/2018
Ávila,11,1,3,118,13,1,1,2018,Turismo,11/2018
Ávila,12,1,3,123,13,1,1,2018,Turismo,12/2018
Badajoz,1,8,46,876,46,6,1,2018,Turismo,1/2018
Badajoz,2,8,49,928,49,6,1,2018,Turismo,2/2018
Badajoz,3,10,56,1067,56,7,1,2018,Turismo,3/2018
Badajoz,4,9,53,1004,53,7,1,2018,Turismo,4/2018
Badajoz,5,11,61,1160,61,8,2,2018,Turismo,5/2018
Badajoz,6,11,64,1204,63,8,2,2018,Turismo,6/2018
Badajoz,7,10,59,1124,59,8,2,2018,Turismo,7/2018
Badajoz,8,8,48,912,48,6,1,2018,Turismo,8/2018
Badajoz,9,6,36,676,36,5,1,2018,Turismo,9/2018
Badajoz,10,8,44,837,44,6,1,2018,Turismo,10/2018
Badajoz,11,7,43,820,43,6,1,2018,Turismo,11/2018
Badajoz,12,8,45,854,45,6,1,2018,Turismo,12/2018
Balears (Illes),1,23,62,3651,143,32,401,2018,Turismo,1/2018
Balears (Illes),2,24,65,3871,152,34,425,2018,Turismo,2/2018
Balears (Illes),3,28,75,4449,175,39,489,2018,Turismo,3/2018
Balears (Illes),4,26,71,4186,165,37,460,2018,Turismo,4/2018
Balears (Illes),5,30,82,4836,190,43,531,2018,Turismo,5/2018
Balears (Illes),6,31,85,5018,197,44,551,2018,Turismo,6/2018
Balears (Illes),7,29,79,4688,184,41,515,2018,Turismo,7/2018
Balears (Illes),8,24,64,3804,149,33,418,2018,Turismo,8/2018
Balears (Illes),9,18,48,2820,111,25,310,2018,Turismo,9/2018
Balears (Illes),10,22,59,3489,137,31,383,2018,Turismo,10/2018
Balears (Illes),11,21,58,3417,134,30,375,2018,Turismo,11/2018
Balears (Illes),12,22,60,3560,140,31,391,2018,Turismo,12/2018
Barcelona,1,125,165,10438,1182,49,1041,2018,Turismo,1/2018
Barcelona,2,133,175,11066,1253,52,1104,2018,Turismo,2/2018
Barcelona,3,152,202,12719,1440,60,1269,2018,Turismo,3/2018
Barcelona,4,143,190,11968,1355,57,1194,2018,Turismo,4/2018
Barcelona,5,166,219,13826,1565,65,1379,2018,Turismo,5/2018
Barcelona,6,172,227,14345,1624,68,1431,2018,Turismo,6/2018
Barcelona,7,160,212,13402,1518,63,1337,2018,Turismo,7/2018
Barcelona,8,130,172,10875,1231,52,1085,2018,Turismo,8/2018
Barcelona,9,97,128,8060,913,38,804,2018,Turismo,9/2018
Barcelona,10,119,158,9973,1129,47,995,2018,Turismo,10/2018
Barcelona,11,117,155,9768,1106,46,975,2018,Turismo,11/2018
Barcelona,12,122,161,10178,1152,48,1016,2018,Turismo,12/2018
Burgos,1,3,19,525,66,5,16,2018,Turismo,1/2018
Burgos,2,3,20,557,70,5,17,2018,Turismo,2/2018
Burgos,3,3,24,640,80,6,20,2018,Turismo,3/2018
Burgos,4,3,22,602,76,5,19,2018,Turismo,4/2018
Burgos,5,4,26,695,87,6,22,2018,Turismo,5/2018
Burgos,6,4,27,721,91,6,22,2018,Turismo,6/2018
Burgos,7,3,25,674,85,6,21,2018,Turismo,7/2018
Burgos,8,3,20,547,69,5,17,2018,Turismo,8/2018
Burgos,9,2,15,405,51,4,13,2018,Turismo,9/2018
Burgos,10,3,18,502,63,4,16,2018,Turismo,10/2018
Burgos,11,3,18,491,62,4,15,2018,Turismo,11/2018
Burgos,12,3,19,512,64,4,16,2018,Turismo,12/2018
Cáceres,1,0,19,234,24,5,1,2018,Turismo,1/2018
Cáceres,2,0,20,248,25,5,1,2018,Turismo,2/2018
Cáceres,3,1,23,285,29,6,1,2018,Turismo,3/2018
Cáceres,4,1,21,268,27,6,1,2018,Turismo,4/2018
Cáceres,5,1,25,310,32,6,1,2018,Turismo,5/2018
Cáceres,6,1,26,322,33,7,1,2018,Turismo,6/2018
Cáceres,7,1,24,300,31,6,1,2018,Turismo,7/2018
Cáceres,8,0,19,244,25,5,1,2018,Turismo,8/2018
Cáceres,9,0,14,181,18,4,0,2018,Turismo,9/2018
Cáceres,10,0,18,224,23,5,1,2018,Turismo,10/2018
Cáceres,11,0,17,219,22,5,1,2018,Turismo,11/2018
Cáceres,12,0,18,228,23,5,1,2018,Turismo,12/2018
Cádiz,1,3,88,1413,126,62,8,2018,Turismo,1/2018
Cádiz,2,3,93,1499,133,65,9,2018,Turismo,2/2018
Cádiz,3,4,107,1722,153,75,10,2018,Turismo,3/2018
Cádiz,4,4,101,1621,144,71,9,2018,Turismo,4/2018
Cádiz,5,4,117,1872,166,82,11,2018,Turismo,5/2018
Cádiz,6,4,121,1943,173,85,11,2018,Turismo,6/2018
Cádiz,7,4,113,1815,161,79,10,2018,Turismo,7/2018
Cádiz,8,3,92,1473,131,64,8,2018,Turismo,8/2018
Cádiz,9,2,68,1092,97,48,6,2018,Turismo,9/2018
Cádiz,10,3,84,1351,120,59,8,2018,Turismo,10/2018
Cádiz,11,3,82,1323,118,58,8,2018,Turismo,11/2018
Cádiz,12,3,86,1378,122,60,8,2018,Turismo,12/2018
Castellón/Castelló,1,2,39,1112,58,10,188,2018,Turismo,1/2018
Castellón/Castelló,2,2,42,1179,61,10,199,2018,Turismo,2/2018
Castellón/Castelló,3,2,48,1355,70,12,229,2018,Turismo,3/2018
Castellón/Castelló,4,2,45,1275,66,11,215,2018,Turismo,4/2018
Castellón/Castelló,5,2,52,1473,77,13,249,2018,Turismo,5/2018
Castellón/Castelló,6,2,54,1529,79,13,258,2018,Turismo,6/2018
Castellón/Castelló,7,2,50,1428,74,12,241,2018,Turismo,7/2018
Castellón/Castelló,8,2,41,1159,60,10,196,2018,Turismo,8/2018
Castellón/Castelló,9,1,30,859,45,7,145,2018,Turismo,9/2018
Castellón/Castelló,10,1,37,1063,55,9,179,2018,Turismo,10/2018
Castellón/Castelló,11,1,37,1041,54,9,176,2018,Turismo,11/2018
Castellón/Castelló,12,1,38,1085,56,9,183,2018,Turismo,12/2018
Ciudad Real,1,2,13,484,24,4,2,2018,Turismo,1/2018
Ciudad Real,2,2,14,513,25,4,2,2018,Turismo,2/2018
Ciudad Real,3,2,16,590,29,5,2,2018,Turismo,3/2018
Ciudad Real,4,2,15,555,28,5,2,2018,Turismo,4/2018
Ciudad Real,5,2,18,641,32,5,2,2018,Turismo,5/2018
Ciudad Real,6,2,18,665,33,5,3,2018,Turismo,6/2018
Ciudad Real,7,2,17,622,31,5,2,2018,Turismo,7/2018
Ciudad Real,8,2,14,504,25,4,2,2018,Turismo,8/2018
Ciudad Real,9,1,10,374,19,3,1,2018,Turismo,9/2018
Ciudad Real,10,2,13,463,23,4,2,2018,Turismo,10/2018
Ciudad Real,11,2,12,453,22,4,2,2018,Turismo,11/2018
Ciudad Real,12,2,13,472,23,4,2,2018,Turismo,12/2018
Córdoba,1,3,92,908,57,6,1,2018,Turismo,1/2018
Córdoba,2,4,98,963,61,7,1,2018,Turismo,2/2018
Córdoba,3,4,113,1107,70,8,2,2018,Turismo,3/2018
Córdoba,4,4,106,1042,66,7,2,2018,Turismo,4/2018
Córdoba,5,4,122,1203,76,9,2,2018,Turismo,5/2018
Córdoba,6,5,127,1249,79,9,2,2018,Turismo,6/2018
Córdoba,7,4,119,1167,73,8,2,2018,Turismo,7/2018
Córdoba,8,4,96,947,60,7,1,2018,Turismo,8/2018
Córdoba,9,3,71,702,44,5,1,2018,Turismo,9/2018
Córdoba,10,3,88,868,55,6,1,2018,Turismo,10/2018
Córdoba,11,3,87,850,54,6,1,2018,Turismo,11/2018
Córdoba,12,3,90,886,56,6,1,2018,Turismo,12/2018
Coruña (A),1,9,121,1442,179,15,15,2018,Turismo,1/2018
Coruña (A),2,9,128,1528,190,16,16,2018,Turismo,2/2018
Coruña (A),3,11,147,1757,218,19,18,2018,Turismo,3/2018
Coruña (A),4,10,139,1653,205,17,17,2018,Turismo,4/2018
Coruña (A),5,12,160,1910,237,20,20,2018,Turismo,5/2018
Coruña (A),6,12,166,1981,246,21,21,2018,Turismo,6/2018
Coruña (A),7,11,155,1851,230,20,19,2018,Turismo,7/2018
Coruña (A),8,9,126,1502,186,16,16,2018,Turismo,8/2018
Coruña (A),9,7,93,1113,138,12,12,2018,Turismo,9/2018
Coruña (A),10,9,116,1378,171,15,14,2018,Turismo,10/2018
Coruña (A),11,8,113,1349,167,14,14,2018,Turismo,11/2018
Coruña (A),12,9,118,1406,174,15,15,2018,Turismo,12/2018
Cuenca,1,0,7,90,3,2,0,2018,Turismo,1/2018
Cuenca,2,0,7,96,4,2,0,2018,Turismo,2/2018
Cuenca,3,0,8,110,4,3,1,2018,Turismo,3/2018
Cuenca,4,0,8,104,4,3,1,2018,Turismo,4/2018
Cuenca,5,0,9,120,4,3,1,2018,Turismo,5/2018
Cuenca,6,0,9,124,5,3,1,2018,Turismo,6/2018
Cuenca,7,0,9,116,4,3,1,2018,Turismo,7/2018
Cuenca,8,0,7,94,4,2,0,2018,Turismo,8/2018
Cuenca,9,0,5,70,3,2,0,2018,Turismo,9/2018
Cuenca,10,0,7,86,3,2,0,2018,Turismo,10/2018
Cuenca,11,0,6,85,3,2,0,2018,Turismo,11/2018
Cuenca,12,0,7,88,3,2,0,2018,Turismo,12/2018
Girona,1,8,65,1126,111,15,72,2018,Turismo,1/2018
Girona,2,9,69,1194,117,16,76,2018,Turismo,2/2018
Girona,3,10,79,1373,135,19,87,2018,Turismo,3/2018
Girona,4,10,74,1291,127,18,82,2018,Turismo,4/2018
Girona,5,11,86,1492,147,20,95,2018,Turismo,5/2018
Girona,6,11,89,1548,152,21,98,2018,Turismo,6/2018
Girona,7,11,83,1446,142,20,92,2018,Turismo,7/2018
Girona,8,9,68,1174,115,16,75,2018,Turismo,8/2018
Girona,9,6,50,870,85,12,55,2018,Turismo,9/2018
Girona,10,8,62,1076,106,15,68,2018,Turismo,10/2018
Girona,11,8,61,1054,104,14,67,2018,Turismo,11/2018
